bank_id;card_id;transaction_date;amount;designation;founding_date;name;card_type;branch_id;branch_location
324;957;2025-01-25;25,52;Nova Caixa;2024-11-14;Debit Plus;debit;;Lisboa - Saldanha
282;982;2022-05-22;295,02;Nova Caixa;2021-11-20;Prepaid Travel Card;prepaid;;Porto - Boavista
173;208;2026-04-09;1818,65;Banco Horizonte;2025-06-23;Infinite Visa;premium credit;;Braga - Centro
240;699;2025-07-30;926,8;Nova Caixa;2025-02-02;Classic Visa;credit;;Braga - Centro
40;943;2031-01-28;4403,72;FinPrime Bank;2023-08-16;Business Gold Mastercard;business credit;;Faro - Centro
478;13;2024-05-02;600,0;FinPrime Bank;2023-05-22;Prepaid Travel Card;prepaid;40,0;Setubal - Avenida Luisa Todi
160;895;2029-08-20;82,0;FinPrime Bank;2023-03-01;Student Debit;debit;158,0;Viseu - Rossio
160;895;2028-10-22;115,83;FinPrime Bank;2023-03-01;Student Debit;debit;185,0;Coimbra - Baixa
406;263;2031-02-02;1851,97;FinPrime Bank;2023-02-02;Business Gold Mastercard;business credit;;Guimaraes - Centro
142;905;2023-04-09;4500,0;FinPrime Bank;2022-05-12;Infinite Visa;premium credit;162,0;Lisboa - Saldanha
235;734;2029-02-14;3981,09;Banco Atlantico;2024-03-06;Platinum Visa;premium credit;;Viseu - Rossio
209;522;2029-07-27;3560,23;Banco Horizonte;2025-10-12;Premium Black Mastercard;premium credit;25,0;Coimbra - Baixa
32;528;2027-01-22;541,04;Lusitania Bank;2025-03-25;Golden Visa;credit;93,0;Braga - Centro
162;318;2024-06-24;4500,0;Nova Caixa;2022-06-01;Premium Black Mastercard;premium credit;;Leiria - Centro
51;512;2025-10-10;1344,37;Credito Nacional;2025-09-18;Classic Visa;credit;;Lisboa - Saldanha
367;229;2031-03-16;4922,05;Banco Atlantico;2023-08-03;Business Gold Mastercard;business credit;139,0;Leiria - Centro
437;596;2032-08-04;769,63;Banco Horizonte;2022-10-23;Golden Visa;credit;42,0;Lisboa - Saldanha
421;817;2026-10-08;478,81;Banco Atlantico;2023-02-24;Golden Visa;credit;;Setubal - Avenida Luisa Todi
144;54;2025-12-03;2226,18;Nova Caixa;2025-05-31;Platinum Visa;premium credit;129,0;Leiria - Centro
144;54;2027-03-05;1544,81;Nova Caixa;2025-05-31;Platinum Visa;premium credit;194,0;Aveiro - Forum
482;879;2032-12-20;2773,77;Lusitania Bank;2026-02-09;Premium Black Mastercard;premium credit;156,0;Faro - Centro
331;362;2028-09-27;53,35;Banco Atlantico;2023-06-08;Debit Plus;debit;;Aveiro - Forum
469;713;2024-10-18;565,77;Banco Atlantico;2021-04-10;Gold Mastercard;credit;;Porto - Boavista
25;685;2028-02-14;32,64;Banco Atlantico;2025-05-09;Debit Plus;debit;95,0;Coimbra - Baixa
125;131;2033-12-01;2987,73;Banco Horizonte;2025-11-24;Premium Black Mastercard;premium credit;;Aveiro - Forum
127;694;2029-03-10;1005,69;Banco Atlantico;2025-08-13;Silver Mastercard;credit;187,0;Guimaraes - Centro
343;696;2026-01-19;628,87;Banco Atlantico;2025-03-29;Gold Mastercard;credit;;Setubal - Avenida Luisa Todi
183;896;2022-09-28;676,13;Credito Nacional;2021-03-13;Premium Black Mastercard;premium credit;;Viseu - Rossio
401;391;2022-06-20;39,78;Banco Horizonte;2022-03-24;Visa Electron;debit;;Viseu - Rossio
304;896;2027-01-13;2408,06;FinPrime Bank;2025-04-07;Premium Black Mastercard;premium credit;;Faro - Centro
183;521;2022-01-03;152,55;Credito Nacional;2021-03-13;Student Debit;debit;;Lisboa - Saldanha
427;150;2025-12-18;493,53;Banco Atlantico;2024-12-25;Silver Mastercard;credit;133,0;Braga - Centro
427;150;2025-12-18;1483,07;Banco Atlantico;2024-12-25;Silver Mastercard;credit;198,0;Viseu - Rossio
377;66;2030-04-24;180,0;Banco Horizonte;2025-04-16;Green Debit Card;debit;;Aveiro - Forum
350;940;2027-04-16;116,11;Lusitania Bank;2022-11-16;Debit Plus;debit;;Guimaraes - Centro
26;983;2024-05-26;1364,57;Lusitania Bank;2023-09-21;Silver Mastercard;credit;;Coimbra - Baixa
214;298;2023-12-17;2035,88;FinPrime Bank;2021-07-27;Corporate Mastercard;business credit;163,0;Braga - Centro
94;180;2030-04-23;332,46;FinPrime Bank;2024-02-26;Travel Rewards Visa;credit;15,0;Coimbra - Baixa
406;166;2024-04-09;600,0;FinPrime Bank;2023-02-02;Prepaid Travel Card;prepaid;;Faro - Centro
277;470;2021-12-17;56,38;Banco Atlantico;2021-10-23;;debit;;Aveiro - Forum
160;931;2023-05-09;551,4;FinPrime Bank;2023-03-01;Prepaid Travel Card;prepaid;158,0;Viseu - Rossio
160;931;2023-05-09;382,34;FinPrime Bank;2023-03-01;Prepaid Travel Card;prepaid;185,0;Coimbra - Baixa
11;850;2025-08-25;180,0;Banco Horizonte;2022-05-03;Visa Electron;debit;7,0;Guimaraes - Centro
76;728;2027-12-09;1193,79;FinPrime Bank;2023-03-28;Silver Mastercard;credit;;Leiria - Centro
230;125;2029-07-29;51,46;Lusitania Bank;2024-10-22;Everyday Debit;debit;22,0;Lisboa - Saldanha
56;543;2029-07-29;681,24;Lusitania Bank;2025-10-26;Gold Mastercard;credit;;Braga - Centro
351;94;2025-04-04;5076,19;Credito Nacional;2025-03-12;Corporate Mastercard;business credit;;Aveiro - Forum
209;674;2027-08-29;70,3;Banco Horizonte;2025-10-12;Student Debit;debit;25,0;Coimbra - Baixa
184;425;2024-01-11;156,07;FinPrime Bank;2021-08-28;Visa Electron;debit;195,0;Coimbra - Baixa
369;371;2023-12-15;849,89;Credito Nacional;2023-12-13;Silver Mastercard;credit;;Aveiro - Forum
293;677;2028-08-24;1380,34;Banco Horizonte;2025-10-06;Silver Mastercard;credit;;Leiria - Centro
329;168;2023-11-28;162,67;Banco Horizonte;2021-08-21;Green Debit Card;debit;;Faro - Centro
380;58;2032-08-14;108,03;Lusitania Bank;2024-09-06;Business Debit;debit;79,0;Leiria - Centro
380;58;2026-10-09;86,48;Lusitania Bank;2024-09-06;Business Debit;debit;199,0;Leiria - Centro
277;644;2025-11-13;70,77;Banco Atlantico;2021-10-23;Green Debit Card;debit;;Porto - Boavista
472;11;2023-06-28;52,16;FinPrime Bank;2022-04-27;Student Debit;debit;;Aveiro - Forum
215;423;2031-08-31;180,0;Banco Horizonte;2023-02-18;Green Debit Card;debit;;Porto - Boavista
11;51;2025-01-25;96,27;Banco Horizonte;2022-05-03;Visa Electron;debit;7,0;Guimaraes - Centro
223;320;2025-08-14;715,71;Banco Atlantico;2024-02-22;Silver Mastercard;credit;;Leiria - Centro
387;719;2027-05-17;82,32;Credito Nacional;2026-01-11;Debit Plus;debit;119,0;Leiria - Centro
190;498;2026-02-06;90,1;FinPrime Bank;2025-08-23;Debit Plus;debit;;Braga - Centro
190;728;2027-10-23;634,02;FinPrime Bank;2025-08-23;Silver Mastercard;credit;;Setubal - Avenida Luisa Todi
405;141;2030-06-23;69,51;Credito Nacional;2024-05-18;Debit Plus;debit;;Lisboa - Saldanha
262;177;2024-04-13;46,76;FinPrime Bank;2021-11-03;Business Debit;debit;;Setubal - Avenida Luisa Todi
2;34;2027-02-19;94,66;Lusitania Bank;2024-12-01;Visa Electron;debit;190,0;Setubal - Avenida Luisa Todi
267;281;2026-04-20;6868,93;Credito Nacional;2024-08-06;Corporate Mastercard;business credit;;Faro - Centro
227;596;2030-05-30;564,4;Banco Horizonte;2025-12-12;Golden Visa;credit;;Leiria - Centro
277;855;2028-04-26;121,9;Banco Atlantico;2021-10-23;Debit Plus;debit;;Aveiro - Forum
212;259;2029-01-30;3052,79;Lusitania Bank;2025-01-15;Infinite Visa;premium credit;;Lisboa - Saldanha
253;112;2025-09-14;990,2;Banco Atlantico;2021-10-10;Travel Rewards Visa;credit;49,0;Leiria - Centro
246;389;2025-10-23;180,0;Nova Caixa;2021-11-04;Green Debit Card;debit;;Leiria - Centro
215;512;2026-01-10;1094,36;Banco Horizonte;2023-02-18;Classic Visa;credit;;Porto - Boavista
475;462;2028-11-01;2368,25;Banco Atlantico;2024-10-21;Platinum Visa;premium credit;;Viseu - Rossio
328;858;2023-04-17;4227,7;FinPrime Bank;2022-01-20;Business Gold Mastercard;business credit;;Setubal - Avenida Luisa Todi
167;10;2031-11-27;1236,55;Banco Horizonte;2024-02-21;Travel Rewards Visa;credit;;Coimbra - Baixa
90;836;2025-06-13;4500,0;Nova Caixa;2022-02-14;Platinum Visa;premium credit;;Aveiro - Forum
206;198;2032-07-30;82,07;Lusitania Bank;2024-06-20;Student Debit;debit;;Porto - Boavista
327;30;2034-05-09;339,11;Credito Nacional;2025-05-02;Prepaid Travel Card;prepaid;;Guimaraes - Centro
144;53;2034-09-05;1600,0;Nova Caixa;2025-05-31;Classic Visa;credit;129,0;Leiria - Centro
144;53;2034-08-07;790,38;Nova Caixa;2025-05-31;Classic Visa;credit;194,0;Aveiro - Forum
45;915;2031-04-02;774,05;Credito Nacional;2024-03-08;Silver Mastercard;credit;;Leiria - Centro
491;186;2025-07-22;532,33;Banco Horizonte;2021-10-25;Gold Mastercard;credit;;Lisboa - Saldanha
303;670;2027-05-18;96,46;Credito Nacional;2023-09-25;Business Debit;debit;;Aveiro - Forum
145;592;2024-08-27;780,51;Banco Atlantico;2022-01-31;Silver Mastercard;credit;;Viseu - Rossio
262;645;2023-11-09;986,01;FinPrime Bank;2021-11-03;Gold Mastercard;credit;;Porto - Boavista
432;378;2027-03-21;2621,94;Nova Caixa;2024-12-10;Infinite Visa;premium credit;2,0;Lisboa - Saldanha
432;378;2032-11-13;853,65;Nova Caixa;2024-12-10;Infinite Visa;premium credit;45,0;Coimbra - Baixa
422;561;2031-08-14;48,12;Lusitania Bank;2025-01-30;Visa Electron;debit;;Faro - Centro
252;513;2024-02-23;2112,46;Nova Caixa;2021-09-05;Platinum Visa;premium credit;39,0;Leiria - Centro
85;326;2034-07-16;1851,41;Banco Atlantico;2025-07-16;Platinum Visa;premium credit;;Braga - Centro
404;370;2022-08-06;184,81;Lusitania Bank;2022-01-04;Prepaid Travel Card;prepaid;;Coimbra - Baixa
307;465;2025-05-21;36,86;Banco Atlantico;2022-05-06;Everyday Debit;debit;192,0;Lisboa - Saldanha
449;204;2033-04-20;180,0;Banco Horizonte;2024-03-13;Visa Electron;debit;;Braga - Centro
108;34;2025-08-22;180,0;Nova Caixa;2023-12-28;Visa Electron;debit;;Aveiro - Forum
126;521;2035-09-22;135,07;Nova Caixa;2026-01-29;Student Debit;debit;;Aveiro - Forum
438;119;2026-10-30;69,02;Nova Caixa;2025-02-12;Visa Electron;debit;;Leiria - Centro
238;366;2030-04-19;7000,0;FinPrime Bank;2024-08-11;Corporate Mastercard;business credit;;Porto - Boavista
374;431;2023-01-27;64,57;Lusitania Bank;2021-03-28;Everyday Debit;debit;;Leiria - Centro
89;656;2025-04-08;1006,92;Banco Horizonte;2021-08-20;Travel Rewards Visa;credit;;Porto - Boavista
461;719;2025-09-13;62,31;Banco Horizonte;2025-07-19;Debit Plus;debit;;Aveiro - Forum
336;199;2032-05-17;2317,88;Nova Caixa;2025-08-24;Premium Black Mastercard;premium credit;196,0;Faro - Centro
215;27;2026-11-22;1033,17;Banco Horizonte;2023-02-18;Travel Rewards Visa;credit;;Coimbra - Baixa
266;339;2025-08-21;383,16;Lusitania Bank;2025-03-14;Gold Mastercard;credit;;Setubal - Avenida Luisa Todi
210;884;2031-10-05;74,89;Nova Caixa;2024-04-28;Visa Electron;debit;;Lisboa - Saldanha
219;107;2032-10-06;104,87;Credito Nacional;2024-04-14;Debit Plus;debit;;Porto - Boavista
163;777;2024-05-01;1223,14;Banco Atlantico;2022-12-12;Premium Black Mastercard;premium credit;57,0;Guimaraes - Centro
163;777;2024-05-01;1429,21;Banco Atlantico;2022-12-12;Premium Black Mastercard;premium credit;81,0;Porto - Boavista
163;777;2024-05-01;2596,43;Banco Atlantico;2022-12-12;Premium Black Mastercard;premium credit;149,0;Leiria - Centro
108;84;2028-04-21;619,99;Nova Caixa;2023-12-28;Gold Mastercard;credit;;Porto - Boavista
145;33;2025-05-14;438,01;Banco Atlantico;2022-01-31;Gold Mastercard;credit;;Viseu - Rossio
238;691;2033-11-13;93,88;FinPrime Bank;2024-08-11;Student Debit;debit;;Aveiro - Forum
291;584;2032-04-06;114,98;Credito Nacional;2025-10-18;Everyday Debit;debit;;Setubal - Avenida Luisa Todi
12;653;2029-01-16;180,0;Nova Caixa;2025-08-15;Business Debit;debit;;Aveiro - Forum
164;347;2025-12-10;96,48;Lusitania Bank;2025-09-05;Business Debit;debit;191,0;Porto - Boavista
266;38;2025-12-14;2302,69;Lusitania Bank;2025-03-14;Infinite Visa;premium credit;;Lisboa - Saldanha
208;993;2025-09-13;80,23;FinPrime Bank;2023-08-09;Business Debit;debit;144,0;Aveiro - Forum
97;841;2024-12-15;6350,47;Banco Atlantico;2022-09-27;Business Gold Mastercard;business credit;;Aveiro - Forum
333;814;2028-08-13;108,87;Credito Nacional;2024-12-24;Green Debit Card;debit;;Braga - Centro
77;196;2026-12-13;5429,39;Banco Horizonte;2023-11-18;Corporate Mastercard;business credit;;Setubal - Avenida Luisa Todi
472;927;2023-01-14;3995,59;FinPrime Bank;2022-04-27;Corporate Mastercard;business credit;;Guimaraes - Centro
374;418;2023-04-15;1279,46;Lusitania Bank;2021-03-28;Travel Rewards Visa;credit;;Viseu - Rossio
393;628;2025-01-10;978,55;Credito Nacional;2022-12-11;Gold Mastercard;credit;;Faro - Centro
162;782;2022-11-03;45,75;Nova Caixa;2022-06-01;Visa Electron;debit;;Viseu - Rossio
132;706;2029-10-22;3095,21;Nova Caixa;2022-06-13;Corporate Mastercard;business credit;;Guimaraes - Centro
250;463;2026-09-08;2013,31;FinPrime Bank;2025-12-31;Infinite Visa;premium credit;58,0;Viseu - Rossio
306;285;2024-01-08;386,94;Nova Caixa;2022-09-13;Prepaid Travel Card;prepaid;61,0;Porto - Boavista
103;17;2028-04-29;99,84;Banco Atlantico;2023-09-14;Visa Electron;debit;;Braga - Centro
352;281;2026-07-05;6952,95;FinPrime Bank;2025-08-06;Corporate Mastercard;business credit;;Setubal - Avenida Luisa Todi
67;505;2027-01-01;2794,27;Banco Atlantico;2024-05-11;Premium Black Mastercard;premium credit;;Lisboa - Saldanha
216;8;2030-06-21;4525,58;Nova Caixa;2025-11-27;Business Gold Mastercard;business credit;75,0;Coimbra - Baixa
228;295;2023-03-22;55,71;Nova Caixa;2023-03-09;Everyday Debit;debit;;Coimbra - Baixa
424;883;2022-01-17;873,13;FinPrime Bank;2021-03-22;Gold Mastercard;credit;;Viseu - Rossio
361;243;2035-01-20;83,08;Banco Atlantico;2025-06-20;Debit Plus;debit;;Coimbra - Baixa
159;32;2028-01-12;32,94;Credito Nacional;2024-04-09;Green Debit Card;debit;;Faro - Centro
207;128;2023-11-06;1854,01;Credito Nacional;2022-08-31;Corporate Mastercard;business credit;;Faro - Centro
270;903;2024-10-30;1162,73;Nova Caixa;2024-09-26;Classic Visa;credit;;Faro - Centro
480;746;2021-08-07;128,23;Nova Caixa;2021-03-25;Green Debit Card;debit;;Coimbra - Baixa
334;241;2027-10-04;1705,56;FinPrime Bank;2021-05-07;Platinum Visa;premium credit;134,0;Aveiro - Forum
221;540;2025-08-09;234,47;Banco Horizonte;2023-02-24;Prepaid Travel Card;prepaid;;Viseu - Rossio
56;161;2026-11-24;2028,35;Lusitania Bank;2025-10-26;Business Gold Mastercard;business credit;;Faro - Centro
31;183;2024-04-08;508,51;Banco Atlantico;2021-02-22;Prepaid Travel Card;prepaid;43,0;Braga - Centro
87;983;2028-08-27;540,41;Credito Nacional;2024-09-15;Silver Mastercard;credit;;Faro - Centro
67;479;2025-07-23;1721,77;Banco Atlantico;2024-05-11;Platinum Visa;premium credit;;Lisboa - Saldanha
84;446;2023-08-13;3805,16;Nova Caixa;2023-08-11;Infinite Visa;premium credit;91,0;Porto - Boavista
64;3;2033-09-19;3767,18;FinPrime Bank;2025-12-31;Platinum Visa;premium credit;;Aveiro - Forum
29;222;2024-07-17;740,38;Banco Horizonte;2024-06-09;Golden Visa;credit;;Leiria - Centro
68;359;2024-05-22;815,13;Lusitania Bank;2022-06-07;Classic Visa;credit;8,0;Viseu - Rossio
263;136;2027-04-07;117,06;Banco Horizonte;2023-10-05;Visa Electron;debit;85,0;Coimbra - Baixa
53;843;2023-03-07;659,97;Banco Horizonte;2022-10-10;Travel Rewards Visa;credit;;Faro - Centro
53;492;2024-02-07;770,57;Banco Horizonte;2022-10-10;Gold Mastercard;credit;;Guimaraes - Centro
211;672;2025-11-19;3241,07;Banco Atlantico;2025-08-14;Corporate Mastercard;business credit;;Coimbra - Baixa
350;255;2027-10-14;130,42;Lusitania Bank;2022-11-16;Visa Electron;debit;;Leiria - Centro
32;767;2025-07-15;1600,0;Lusitania Bank;2025-03-25;Classic Visa;credit;93,0;Braga - Centro
253;760;2024-09-22;4061,74;Banco Atlantico;2021-10-10;Premium Black Mastercard;premium credit;49,0;Leiria - Centro
46;304;2025-06-17;153,75;FinPrime Bank;2021-12-01;Green Debit Card;debit;;Leiria - Centro
316;195;2024-10-05;2067,49;FinPrime Bank;2024-04-03;Business Gold Mastercard;business credit;;Viseu - Rossio
364;467;2029-08-23;6821,84;FinPrime Bank;2025-12-04;Business Gold Mastercard;business credit;102,0;Lisboa - Saldanha
454;483;2030-07-05;65,96;FinPrime Bank;2023-06-10;Business Debit;debit;115,0;Coimbra - Baixa
276;925;2026-01-13;37,95;Nova Caixa;2021-10-25;Business Debit;debit;;Faro - Centro
223;218;2024-10-20;529,77;Banco Atlantico;2024-02-22;Silver Mastercard;credit;;Viseu - Rossio
498;793;2025-05-16;88,35;Nova Caixa;2024-05-24;Student Debit;debit;;Braga - Centro
412;518;2025-03-30;1290,83;FinPrime Bank;2024-09-29;Business Gold Mastercard;business credit;;Aveiro - Forum
478;546;2025-09-16;1156,34;FinPrime Bank;2023-05-22;Classic Visa;credit;40,0;Setubal - Avenida Luisa Todi
289;414;2025-10-14;140,23;Banco Atlantico;2025-05-09;Everyday Debit;debit;;Braga - Centro
486;199;2031-03-21;1891,61;Nova Caixa;2025-10-03;Premium Black Mastercard;premium credit;;Faro - Centro
24;294;2025-03-06;51,63;Nova Caixa;2023-01-01;Debit Plus;debit;;Porto - Boavista
25;527;2035-04-09;146,76;Banco Atlantico;2025-05-09;Visa Electron;debit;95,0;Coimbra - Baixa
79;178;2035-04-05;2253,01;Banco Atlantico;2025-11-22;Business Gold Mastercard;business credit;31,0;Porto - Boavista
335;346;2027-12-22;41,14;Banco Horizonte;2025-11-17;Everyday Debit;debit;;Braga - Centro
6;266;2031-12-14;89,57;Nova Caixa;2024-12-01;Student Debit;debit;;Porto - Boavista
34;5;2032-09-27;93,74;FinPrime Bank;2025-10-16;Debit Plus;debit;;Aveiro - Forum
67;781;2034-04-25;947,43;Banco Atlantico;2024-05-11;Gold Mastercard;credit;;Guimaraes - Centro
374;145;2023-03-01;5248,35;Lusitania Bank;2021-03-28;Corporate Mastercard;business credit;;Guimaraes - Centro
232;387;2025-04-12;483,69;FinPrime Bank;2021-03-07;Prepaid Travel Card;prepaid;16,0;Faro - Centro
474;129;2031-04-09;430,5;Nova Caixa;2021-07-26;Travel Rewards Visa;credit;17,0;Guimaraes - Centro
17;982;2023-05-31;111,87;Banco Horizonte;2021-08-19;Prepaid Travel Card;prepaid;;Leiria - Centro
158;20;2025-08-03;2881,78;Lusitania Bank;2023-08-17;Platinum Visa;premium credit;;Aveiro - Forum
49;621;2021-03-29;3664,85;Banco Atlantico;2021-02-21;Corporate Mastercard;business credit;;Faro - Centro
426;379;2024-07-13;73,57;Nova Caixa;2023-08-21;Debit Plus;debit;101,0;Porto - Boavista
244;515;2032-12-17;86,04;FinPrime Bank;2023-11-07;Debit Plus;debit;;Guimaraes - Centro
4;980;2026-07-03;60,89;FinPrime Bank;2024-11-15;Student Debit;debit;;Lisboa - Saldanha
321;177;2023-03-23;180,0;Credito Nacional;2022-11-25;Business Debit;debit;120,0;Setubal - Avenida Luisa Todi
478;296;2025-10-21;33,84;FinPrime Bank;2023-05-22;Business Debit;debit;40,0;Setubal - Avenida Luisa Todi
392;408;2026-02-16;114,3;Lusitania Bank;2022-10-22;Visa Electron;debit;;Faro - Centro
373;929;2028-09-26;48,65;Banco Atlantico;2024-03-14;Student Debit;debit;111,0;Porto - Boavista
135;363;2031-10-26;66,47;Credito Nacional;2021-11-19;Everyday Debit;debit;;Lisboa - Saldanha
219;719;2026-08-11;74,27;Credito Nacional;2024-04-14;Debit Plus;debit;;Leiria - Centro
423;125;2027-10-07;56,62;Credito Nacional;2022-12-28;Everyday Debit;debit;;Aveiro - Forum
250;541;2027-06-29;723,2;FinPrime Bank;2025-12-31;Silver Mastercard;credit;58,0;Viseu - Rossio
82;454;2023-06-25;615,35;FinPrime Bank;2021-09-30;Premium Black Mastercard;premium credit;;Viseu - Rossio
473;430;2025-06-27;42,98;Banco Horizonte;2024-05-16;Debit Plus;debit;;Viseu - Rossio
130;666;2023-02-04;905,83;FinPrime Bank;2021-06-21;Platinum Visa;premium credit;;Viseu - Rossio
314;525;2025-12-27;50,23;Lusitania Bank;2024-08-06;Green Debit Card;debit;;Setubal - Avenida Luisa Todi
420;973;2029-08-12;1538,48;Nova Caixa;2022-10-13;Infinite Visa;premium credit;;Faro - Centro
307;174;2025-08-28;2283,08;Banco Atlantico;2022-05-06;Infinite Visa;premium credit;192,0;Lisboa - Saldanha
19;345;2027-11-01;67,06;Banco Atlantico;2024-09-03;Debit Plus;debit;24,0;Aveiro - Forum
19;345;2031-06-24;59,88;Banco Atlantico;2024-09-03;Debit Plus;debit;52,0;Lisboa - Saldanha
463;332;2024-01-08;2751,06;Banco Atlantico;2022-02-08;Corporate Mastercard;business credit;;Guimaraes - Centro
18;977;2024-12-02;2521,64;Nova Caixa;2022-09-25;Business Gold Mastercard;business credit;;Viseu - Rossio
381;198;2028-05-30;76,82;Credito Nacional;2024-06-02;Student Debit;debit;157,0;Guimaraes - Centro
149;672;2022-12-12;3025,08;Banco Horizonte;2021-02-27;Corporate Mastercard;business credit;46,0;Faro - Centro
74;421;2024-11-04;209,91;Lusitania Bank;2021-08-09;Prepaid Travel Card;prepaid;;Faro - Centro
456;330;2022-12-10;42,08;Nova Caixa;2022-04-14;Business Debit;debit;;Braga - Centro
336;25;2035-07-23;3490,21;Nova Caixa;2025-08-24;Business Gold Mastercard;business credit;196,0;Faro - Centro
495;555;2026-06-12;140,48;Credito Nacional;2024-01-21;Student Debit;debit;110,0;Setubal - Avenida Luisa Todi
288;302;2022-06-20;182,41;Nova Caixa;2022-04-17;Prepaid Travel Card;prepaid;;Faro - Centro
57;299;2023-10-08;766,83;Credito Nacional;2022-10-24;Travel Rewards Visa;credit;121,0;Porto - Boavista
433;683;2028-06-09;1834,36;Banco Atlantico;2022-10-03;Platinum Visa;premium credit;;Leiria - Centro
331;608;2024-08-21;414,32;Banco Atlantico;2023-06-08;Prepaid Travel Card;prepaid;;Porto - Boavista
192;151;2028-02-20;59,95;Nova Caixa;2023-03-21;Green Debit Card;debit;;Guimaraes - Centro
38;859;2028-12-11;3209,17;Lusitania Bank;2022-11-02;Corporate Mastercard;business credit;41,0;Porto - Boavista
302;375;2035-05-25;761,43;Lusitania Bank;2025-10-21;Golden Visa;credit;;Faro - Centro
134;834;2023-07-13;919,95;Lusitania Bank;2021-03-08;Golden Visa;credit;132,0;Lisboa - Saldanha
